#name	length
jgi|Colto1|5315|CT0861_06029T0	152
jgi|Colto1|5317|CT0861_06024T0	961
jgi|Colto1|531|CT0861_08008T0	201
jgi|Colto1|5326|CT0861_06019T0	300
jgi|Colto1|5337|CT0861_11565T0	432
jgi|Colto1|5346|CT0861_01662T0	286
jgi|Colto1|5353|CT0861_10939T0	885
jgi|Colto1|5355|CT0861_05766T0	378
jgi|Colto1|5362|CT0861_05760T0	988
jgi|Colto1|5425|CT0861_11876T0	500
jgi|Colto1|5445|CT0861_05551T0	578
jgi|Colto1|5459|CT0861_00621T0	140
jgi|Colto1|5492|CT0861_10685T0	690
jgi|Colto1|5507|CT0861_01832T0	361
jgi|Colto1|5516|CT0861_11994T0	200
jgi|Colto1|5523|CT0861_11187T0	813
jgi|Colto1|5530|CT0861_10647T0	374
jgi|Colto1|5541|CT0861_12037T0	431
jgi|Colto1|5549|CT0861_10351T0	224
jgi|Colto1|5563|CT0861_01457T0	474
jgi|Colto1|5568|CT0861_07700T0	544
jgi|Colto1|5570|CT0861_07702T0	395
jgi|Colto1|5575|CT0861_01197T0	887
jgi|Colto1|5601|CT0861_04390T0	168
jgi|Colto1|5602|CT0861_04401T0	101
jgi|Colto1|5603|CT0861_11567T0	245
jgi|Colto1|5604|CT0861_04393T0	1846
jgi|Colto1|5609|CT0861_04408T0	654
jgi|Colto1|5612|CT0861_11569T0	255
jgi|Colto1|5620|CT0861_04380T0	307
jgi|Colto1|5622|CT0861_04384T0	225
jgi|Colto1|5624|CT0861_04364T0	239
jgi|Colto1|5625|CT0861_04383T0	483
jgi|Colto1|5632|CT0861_04366T0	169
jgi|Colto1|5633|CT0861_04385T0	91
jgi|Colto1|5636|CT0861_04372T0	345
jgi|Colto1|5638|CT0861_11563T0	391
jgi|Colto1|5640|CT0861_04377T0	1010
jgi|Colto1|5652|CT0861_03674T0	557
jgi|Colto1|5654|CT0861_03656T0	306
jgi|Colto1|5659|CT0861_03661T0	227
jgi|Colto1|5660|CT0861_13237T0	41
jgi|Colto1|5663|CT0861_03689T0	172
jgi|Colto1|5676|CT0861_03683T0	883
jgi|Colto1|5679|CT0861_03650T0	118
jgi|Colto1|5692|CT0861_03651T0	169
jgi|Colto1|5700|CT0861_11401T0	667
jgi|Colto1|5702|CT0861_03693T0	313
jgi|Colto1|5715|CT0861_04082T0	1101
jgi|Colto1|5745|CT0861_07610T0	406
jgi|Colto1|5771|CT0861_02476T0	312
jgi|Colto1|5814|CT0861_10265T0	342
jgi|Colto1|5830|CT0861_07497T0	760
jgi|Colto1|5855|CT0861_03241T0	449
jgi|Colto1|5857|CT0861_11291T0	269
jgi|Colto1|5859|CT0861_03238T0	129
jgi|Colto1|5877|CT0861_11083T0	401
jgi|Colto1|5887|CT0861_02342T0	111
jgi|Colto1|5889|CT0861_02334T0	635
jgi|Colto1|5905|CT0861_11904T0	119
jgi|Colto1|5906|CT0861_05660T0	339
jgi|Colto1|5913|CT0861_08400T0	375
jgi|Colto1|5914|CT0861_08401T0	578
jgi|Colto1|5915|CT0861_08399T0	347
jgi|Colto1|5916|CT0861_12537T0	306
jgi|Colto1|5922|CT0861_12538T0	238
jgi|Colto1|5924|CT0861_12539T0	354
jgi|Colto1|5932|CT0861_12601T0	243
jgi|Colto1|5950|CT0861_05241T0	169
jgi|Colto1|5951|CT0861_11792T0	166
jgi|Colto1|5958|CT0861_02464T0	526
jgi|Colto1|5966|CT0861_02015T0	188
jgi|Colto1|5969|CT0861_02022T0	505
jgi|Colto1|5971|CT0861_02008T0	216
jgi|Colto1|5980|CT0861_02020T0	173
jgi|Colto1|5981|CT0861_02009T0	298
jgi|Colto1|5982|CT0861_02018T0	213
jgi|Colto1|5994|CT0861_06261T0	67
jgi|Colto1|599|CT0861_04722T0	578
jgi|Colto1|6002|CT0861_06257T0	103
jgi|Colto1|6011|CT0861_06263T0	141
jgi|Colto1|6014|CT0861_05533T0	261
jgi|Colto1|6017|CT0861_11864T0	89
jgi|Colto1|6022|CT0861_11862T0	312
jgi|Colto1|6030|CT0861_07896T0	597
jgi|Colto1|6031|CT0861_07903T0	307
jgi|Colto1|6033|CT0861_07899T0	277
jgi|Colto1|6034|CT0861_07898T0	856
jgi|Colto1|6058|CT0861_10688T0	273
jgi|Colto1|6075|CT0861_04320T0	148
jgi|Colto1|6079|CT0861_04316T0	372
jgi|Colto1|6099|CT0861_04352T0	257
jgi|Colto1|60|CT0861_12676T0	833
jgi|Colto1|6105|CT0861_04332T0	792
jgi|Colto1|6109|CT0861_04333T0	636
jgi|Colto1|6110|CT0861_04351T0	266
jgi|Colto1|6143|CT0861_12512T0	149
jgi|Colto1|6148|CT0861_11272T0	65
jgi|Colto1|6152|CT0861_03153T0	417
jgi|Colto1|6160|CT0861_03152T0	216
jgi|Colto1|6164|CT0861_03146T0	243
jgi|Colto1|616|CT0861_12773T0	797
jgi|Colto1|6179|CT0861_06967T0	141
jgi|Colto1|6188|CT0861_07509T0	166
jgi|Colto1|6189|CT0861_07513T0	98
jgi|Colto1|6212|CT0861_00764T0	218
jgi|Colto1|6213|CT0861_00763T0	234
jgi|Colto1|6214|CT0861_00765T0	251
jgi|Colto1|6219|CT0861_05998T0	85
jgi|Colto1|6227|CT0861_06213T0	275
jgi|Colto1|6234|CT0861_07522T0	123
jgi|Colto1|624|CT0861_09345T0	421
jgi|Colto1|6258|CT0861_04705T0	202
jgi|Colto1|6259|CT0861_04688T0	120
jgi|Colto1|6262|CT0861_04678T0	192
jgi|Colto1|6264|CT0861_04700T0	118
jgi|Colto1|6271|CT0861_04703T0	464
jgi|Colto1|6274|CT0861_04675T0	423
jgi|Colto1|6278|CT0861_04695T0	440
jgi|Colto1|6280|CT0861_04672T0	277
jgi|Colto1|6302|CT0861_00882T0	280
jgi|Colto1|6303|CT0861_00871T0	250
jgi|Colto1|6312|CT0861_00876T0	281
jgi|Colto1|6336|CT0861_06662T0	122
jgi|Colto1|6337|CT0861_06666T0	143
jgi|Colto1|6339|CT0861_06663T0	201
jgi|Colto1|6346|CT0861_10390T0	159
jgi|Colto1|6347|CT0861_13055T0	330
jgi|Colto1|6353|CT0861_13053T0	295
jgi|Colto1|6371|CT0861_10894T0	520
jgi|Colto1|6376|CT0861_09690T0	148
jgi|Colto1|6378|CT0861_09692T0	265
jgi|Colto1|6388|CT0861_10732T0	662
jgi|Colto1|6398|CT0861_10636T0	1254
jgi|Colto1|6400|CT0861_00393T0	505
jgi|Colto1|6404|CT0861_00399T0	542
jgi|Colto1|6407|CT0861_00400T0	565
jgi|Colto1|6411|CT0861_08240T0	405
jgi|Colto1|6426|CT0861_12381T0	160
jgi|Colto1|6445|CT0861_10550T0	442
jgi|Colto1|6447|CT0861_00071T0	144
jgi|Colto1|6449|CT0861_00072T0	593
jgi|Colto1|6451|CT0861_00065T0	691
jgi|Colto1|6453|CT0861_00075T0	388
jgi|Colto1|6455|CT0861_00076T0	98
jgi|Colto1|6456|CT0861_00082T0	242
jgi|Colto1|6457|CT0861_03195T0	490
jgi|Colto1|6493|CT0861_01030T0	648
jgi|Colto1|650|CT0861_03173T0	243
jgi|Colto1|6510|CT0861_09077T0	156
jgi|Colto1|6532|CT0861_07149T0	228
jgi|Colto1|6543|CT0861_05508T0	253
jgi|Colto1|6559|CT0861_04964T0	451
jgi|Colto1|6562|CT0861_04965T0	536
jgi|Colto1|6574|CT0861_04245T0	448
jgi|Colto1|6575|CT0861_04256T0	383
jgi|Colto1|6578|CT0861_04247T0	565
jgi|Colto1|6579|CT0861_04254T0	319
jgi|Colto1|6599|CT0861_02221T0	549
jgi|Colto1|6609|CT0861_11060T0	511
jgi|Colto1|6610|CT0861_02239T0	158
jgi|Colto1|6615|CT0861_02224T0	382
jgi|Colto1|6617|CT0861_02232T0	292
jgi|Colto1|6618|CT0861_02231T0	186
jgi|Colto1|6619|CT0861_02234T0	100
jgi|Colto1|6621|CT0861_02226T0	303
jgi|Colto1|6628|CT0861_02244T0	239
jgi|Colto1|6631|CT0861_11059T0	371
jgi|Colto1|6632|CT0861_02197T0	543
jgi|Colto1|6639|CT0861_02204T0	437
jgi|Colto1|6649|CT0861_02211T0	747
jgi|Colto1|6650|CT0861_02198T0	784
jgi|Colto1|6668|CT0861_12020T0	565
jgi|Colto1|6695|CT0861_05654T0	388
jgi|Colto1|6697|CT0861_11900T0	333
jgi|Colto1|6703|CT0861_00511T0	697
jgi|Colto1|6704|CT0861_00515T0	275
jgi|Colto1|6715|CT0861_13129T0	660
jgi|Colto1|6721|CT0861_11640T0	195
jgi|Colto1|6725|CT0861_11643T0	172
jgi|Colto1|6729|CT0861_11641T0	243
jgi|Colto1|6732|CT0861_11642T0	1585
jgi|Colto1|6734|CT0861_00517T0	322
jgi|Colto1|6775|CT0861_11918T0	229
jgi|Colto1|6788|CT0861_05746T0	118
jgi|Colto1|6794|CT0861_05732T0	592
jgi|Colto1|67|CT0861_08925T0	240
jgi|Colto1|6806|CT0861_05752T0	490
jgi|Colto1|6811|CT0861_05460T0	496
jgi|Colto1|6812|CT0861_11849T0	332
jgi|Colto1|6823|CT0861_07857T0	435
jgi|Colto1|6834|CT0861_12403T0	562
jgi|Colto1|6835|CT0861_12408T0	315
jgi|Colto1|6838|CT0861_07863T0	204
jgi|Colto1|6839|CT0861_12406T0	654
jgi|Colto1|683|CT0861_07192T0	77
jgi|Colto1|6840|CT0861_07878T0	232
jgi|Colto1|6843|CT0861_07873T0	301
jgi|Colto1|6860|CT0861_12400T0	137
jgi|Colto1|6868|CT0861_07847T0	530
jgi|Colto1|6873|CT0861_07856T0	877
jgi|Colto1|6875|CT0861_07844T0	905
jgi|Colto1|6882|CT0861_12392T0	384
jgi|Colto1|6892|CT0861_12393T0	210
jgi|Colto1|6895|CT0861_07825T0	409
jgi|Colto1|6896|CT0861_07810T0	565
jgi|Colto1|6898|CT0861_12394T0	451
jgi|Colto1|6899|CT0861_12391T0	358
jgi|Colto1|68|CT0861_12679T0	93
jgi|Colto1|6901|CT0861_07824T0	307
jgi|Colto1|6913|CT0861_07791T0	196
jgi|Colto1|691|CT0861_10540T0	311
jgi|Colto1|6920|CT0861_07796T0	513
jgi|Colto1|6927|CT0861_07787T0	273
jgi|Colto1|6958|CT0861_11047T0	760
jgi|Colto1|6971|CT0861_11660T0	136
jgi|Colto1|6980|CT0861_11661T0	381
jgi|Colto1|69|CT0861_08913T0	216
jgi|Colto1|7003|CT0861_06950T0	218
jgi|Colto1|7023|CT0861_07956T0	436
jgi|Colto1|7025|CT0861_07968T0	171
jgi|Colto1|7040|CT0861_07957T0	314
jgi|Colto1|7041|CT0861_07965T0	373
jgi|Colto1|7045|CT0861_07997T0	413
jgi|Colto1|7046|CT0861_07975T0	642
jgi|Colto1|7051|CT0861_07994T0	330
jgi|Colto1|7053|CT0861_07989T0	315
jgi|Colto1|7057|CT0861_07987T0	142
jgi|Colto1|7058|CT0861_12429T0	318
jgi|Colto1|7060|CT0861_12430T0	607
jgi|Colto1|7063|CT0861_07986T0	785
jgi|Colto1|7079|CT0861_11009T0	151
jgi|Colto1|7080|CT0861_11008T0	252
jgi|Colto1|7082|CT0861_02043T0	1002
jgi|Colto1|7088|CT0861_09863T0	288
jgi|Colto1|7089|CT0861_03203T0	205
jgi|Colto1|7090|CT0861_03204T0	524
jgi|Colto1|7098|CT0861_01727T0	473
jgi|Colto1|7101|CT0861_13132T0	394
jgi|Colto1|7108|CT0861_04147T0	479
jgi|Colto1|7116|CT0861_07938T0	156
jgi|Colto1|7120|CT0861_07940T0	305
jgi|Colto1|7122|CT0861_02358T0	543
jgi|Colto1|7128|CT0861_02356T0	598
jgi|Colto1|7138|CT0861_00101T0	122
jgi|Colto1|713|CT0861_08796T0	60
jgi|Colto1|7160|CT0861_00038T0	547
jgi|Colto1|7161|CT0861_00021T0	585
jgi|Colto1|7199|CT0861_00046T0	536
jgi|Colto1|7212|CT0861_10544T0	199
jgi|Colto1|7218|CT0861_11158T0	69
jgi|Colto1|7231|CT0861_02651T0	98
jgi|Colto1|7238|CT0861_06904T0	222
jgi|Colto1|724|CT0861_06178T0	267
jgi|Colto1|7255|CT0861_09195T0	238
jgi|Colto1|7295|CT0861_11647T0	64
jgi|Colto1|7318|CT0861_09362T0	568
jgi|Colto1|7343|CT0861_12639T0	274
jgi|Colto1|7350|CT0861_04304T0	2379
jgi|Colto1|7351|CT0861_04305T0	90
jgi|Colto1|735|CT0861_08174T0	290
jgi|Colto1|7375|CT0861_01382T0	348
jgi|Colto1|7386|CT0861_11769T0	370
jgi|Colto1|73|CT0861_08926T0	295
jgi|Colto1|7409|CT0861_03707T0	1006
jgi|Colto1|7412|CT0861_05126T0	375
jgi|Colto1|7413|CT0861_05123T0	105
jgi|Colto1|7422|CT0861_10791T0	136
jgi|Colto1|7436|CT0861_08702T0	252
jgi|Colto1|7439|CT0861_08710T0	387
jgi|Colto1|7442|CT0861_02056T0	216
jgi|Colto1|7444|CT0861_02055T0	383
jgi|Colto1|7445|CT0861_02066T0	428
jgi|Colto1|7449|CT0861_02052T0	227
jgi|Colto1|7450|CT0861_02061T0	292
jgi|Colto1|7455|CT0861_02074T0	360
jgi|Colto1|7463|CT0861_11020T0	433
jgi|Colto1|7464|CT0861_11024T0	365
jgi|Colto1|7469|CT0861_02065T0	613
jgi|Colto1|7473|CT0861_00545T0	393
jgi|Colto1|7475|CT0861_10674T0	403
jgi|Colto1|7476|CT0861_10673T0	452
jgi|Colto1|747|CT0861_05592T0	292
jgi|Colto1|7484|CT0861_10669T0	435
jgi|Colto1|7492|CT0861_00532T0	338
jgi|Colto1|7515|CT0861_09490T0	840
jgi|Colto1|7521|CT0861_06182T0	55
jgi|Colto1|754|CT0861_12262T0	431
jgi|Colto1|756|CT0861_12630T0	745
jgi|Colto1|7581|CT0861_05608T0	302
jgi|Colto1|7582|CT0861_11898T0	298
jgi|Colto1|7590|CT0861_05639T0	158
jgi|Colto1|7591|CT0861_11894T0	348
jgi|Colto1|7592|CT0861_05632T0	450
jgi|Colto1|7598|CT0861_12028T0	595
jgi|Colto1|7602|CT0861_06196T0	296
jgi|Colto1|7635|CT0861_01728T0	208
jgi|Colto1|7640|CT0861_01742T0	77
jgi|Colto1|7645|CT0861_01736T0	223
jgi|Colto1|7650|CT0861_01748T0	88
jgi|Colto1|7658|CT0861_01734T0	314
jgi|Colto1|7669|CT0861_01766T0	400
jgi|Colto1|7670|CT0861_01776T0	271
jgi|Colto1|7674|CT0861_01769T0	639
jgi|Colto1|7676|CT0861_01768T0	502
jgi|Colto1|7687|CT0861_10959T0	504
jgi|Colto1|769|CT0861_11755T0	149
jgi|Colto1|7700|CT0861_01810T0	143
jgi|Colto1|7706|CT0861_01798T0	1135
jgi|Colto1|7707|CT0861_01793T0	432
jgi|Colto1|7708|CT0861_01791T0	403
jgi|Colto1|7715|CT0861_01777T0	547
jgi|Colto1|7720|CT0861_10958T0	393
jgi|Colto1|7725|CT0861_01812T0	103
jgi|Colto1|7731|CT0861_03228T0	718
jgi|Colto1|7737|CT0861_10709T0	390
jgi|Colto1|7748|CT0861_01684T0	536
jgi|Colto1|7752|CT0861_09133T0	356
jgi|Colto1|7756|CT0861_09135T0	499
jgi|Colto1|7757|CT0861_09143T0	387
jgi|Colto1|7778|CT0861_09151T0	142
jgi|Colto1|778|CT0861_11754T0	383
jgi|Colto1|7790|CT0861_09158T0	162
jgi|Colto1|7791|CT0861_09163T0	517
jgi|Colto1|7802|CT0861_09183T0	587
jgi|Colto1|7806|CT0861_09182T0	375
jgi|Colto1|7810|CT0861_09187T0	415
jgi|Colto1|7811|CT0861_09186T0	251
jgi|Colto1|7814|CT0861_12740T0	201
jgi|Colto1|7838|CT0861_10587T0	432
jgi|Colto1|7858|CT0861_10586T0	873
jgi|Colto1|7859|CT0861_10588T0	351
jgi|Colto1|7866|CT0861_00196T0	254
jgi|Colto1|7875|CT0861_00167T0	266
jgi|Colto1|7876|CT0861_00170T0	364
jgi|Colto1|7883|CT0861_10578T0	521
jgi|Colto1|7884|CT0861_13137T0	965
jgi|Colto1|7909|CT0861_00146T0	271
jgi|Colto1|7915|CT0861_00142T0	275
jgi|Colto1|7916|CT0861_10573T0	386
jgi|Colto1|7921|CT0861_10639T0	305
jgi|Colto1|7985|CT0861_08556T0	293
jgi|Colto1|7993|CT0861_08547T0	412
jgi|Colto1|8008|CT0861_04170T0	444
jgi|Colto1|8012|CT0861_07305T0	533
jgi|Colto1|8018|CT0861_06072T0	413
jgi|Colto1|8024|CT0861_06075T0	324
jgi|Colto1|8032|CT0861_11997T0	174
jgi|Colto1|8037|CT0861_06062T0	154
jgi|Colto1|8039|CT0861_06083T0	327
jgi|Colto1|8060|CT0861_06090T0	248
jgi|Colto1|8063|CT0861_06091T0	429
jgi|Colto1|8066|CT0861_11999T0	125
jgi|Colto1|8067|CT0861_12000T0	581
jgi|Colto1|8075|CT0861_06112T0	394
jgi|Colto1|8091|CT0861_08411T0	299
jgi|Colto1|8097|CT0861_08419T0	317
jgi|Colto1|8098|CT0861_08418T0	166
jgi|Colto1|8099|CT0861_08405T0	159
jgi|Colto1|8127|CT0861_05795T0	585
jgi|Colto1|8146|CT0861_05834T0	574
jgi|Colto1|8148|CT0861_11940T0	459
jgi|Colto1|8156|CT0861_05837T0	342
jgi|Colto1|8159|CT0861_05839T0	132
jgi|Colto1|8172|CT0861_05852T0	295
jgi|Colto1|8175|CT0861_05864T0	494
jgi|Colto1|8179|CT0861_11945T0	230
jgi|Colto1|8183|CT0861_05865T0	638
jgi|Colto1|8187|CT0861_05878T0	513
jgi|Colto1|8193|CT0861_05875T0	131
jgi|Colto1|8205|CT0861_11944T0	771
jgi|Colto1|8207|CT0861_11949T0	93
jgi|Colto1|8222|CT0861_05891T0	267
jgi|Colto1|8237|CT0861_04095T0	169
jgi|Colto1|824|CT0861_07326T0	105
jgi|Colto1|8253|CT0861_11499T0	175
jgi|Colto1|8254|CT0861_04093T0	299
jgi|Colto1|8260|CT0861_11504T0	373
jgi|Colto1|826|CT0861_07321T0	157
jgi|Colto1|8272|CT0861_11503T0	489
jgi|Colto1|8273|CT0861_04115T0	183
jgi|Colto1|8289|CT0861_11906T0	367
jgi|Colto1|8304|CT0861_12373T0	140
jgi|Colto1|830|CT0861_07315T0	55
jgi|Colto1|8316|CT0861_12368T0	277
jgi|Colto1|8330|CT0861_07720T0	776
jgi|Colto1|8345|CT0861_02962T0	191
jgi|Colto1|8346|CT0861_02965T0	195
jgi|Colto1|8347|CT0861_11221T0	427
jgi|Colto1|8349|CT0861_02964T0	330
jgi|Colto1|834|CT0861_00222T0	86
jgi|Colto1|8363|CT0861_04910T0	249
jgi|Colto1|8369|CT0861_11702T0	294
jgi|Colto1|8377|CT0861_04898T0	783
jgi|Colto1|8383|CT0861_04905T0	546
jgi|Colto1|8386|CT0861_04946T0	102
jgi|Colto1|8389|CT0861_04917T0	313
jgi|Colto1|8393|CT0861_04922T0	549
jgi|Colto1|8394|CT0861_04950T0	364
jgi|Colto1|8401|CT0861_04945T0	375
jgi|Colto1|8402|CT0861_11707T0	355
jgi|Colto1|8406|CT0861_04944T0	616
jgi|Colto1|841|CT0861_06411T0	138
jgi|Colto1|8421|CT0861_04937T0	268
jgi|Colto1|842|CT0861_06402T0	65
jgi|Colto1|8435|CT0861_11708T0	346
jgi|Colto1|8437|CT0861_11303T0	148
jgi|Colto1|8439|CT0861_03263T0	260
jgi|Colto1|8448|CT0861_12864T0	374
jgi|Colto1|8451|CT0861_09657T0	478
jgi|Colto1|8458|CT0861_09672T0	401
jgi|Colto1|8467|CT0861_12866T0	289
jgi|Colto1|8475|CT0861_09664T0	174
jgi|Colto1|8478|CT0861_09658T0	224
jgi|Colto1|847|CT0861_13094T0	1651
jgi|Colto1|848|CT0861_04077T0	268
jgi|Colto1|8491|CT0861_02917T0	651
jgi|Colto1|849|CT0861_04076T0	269
jgi|Colto1|84|CT0861_08933T0	93
jgi|Colto1|8503|CT0861_02892T0	1053
jgi|Colto1|8505|CT0861_02891T0	389
jgi|Colto1|8507|CT0861_02902T0	523
jgi|Colto1|8514|CT0861_02888T0	76
jgi|Colto1|8518|CT0861_11214T0	458
jgi|Colto1|8535|CT0861_12044T0	236
jgi|Colto1|8551|CT0861_03471T0	521
jgi|Colto1|8640|CT0861_07541T0	379
jgi|Colto1|8654|CT0861_06015T0	242
jgi|Colto1|8688|CT0861_10898T0	370
jgi|Colto1|8693|CT0861_01511T0	692
jgi|Colto1|8702|CT0861_12190T0	724
jgi|Colto1|8706|CT0861_03616T0	226
jgi|Colto1|8736|CT0861_11395T0	423
jgi|Colto1|8748|CT0861_05099T0	832
jgi|Colto1|8751|CT0861_05118T0	545
jgi|Colto1|8756|CT0861_05102T0	660
jgi|Colto1|8764|CT0861_05105T0	541
jgi|Colto1|8775|CT0861_09771T0	239
jgi|Colto1|8776|CT0861_09789T0	116
jgi|Colto1|8790|CT0861_12895T0	254
jgi|Colto1|8794|CT0861_12896T0	589
jgi|Colto1|8795|CT0861_09779T0	775
jgi|Colto1|87|CT0861_08914T0	508
jgi|Colto1|8803|CT0861_06216T0	435
jgi|Colto1|8807|CT0861_12038T0	497
jgi|Colto1|8832|CT0861_13002T0	762
jgi|Colto1|8834|CT0861_10166T0	532
jgi|Colto1|8839|CT0861_13004T0	356
jgi|Colto1|8856|CT0861_01477T0	105
jgi|Colto1|8861|CT0861_01478T0	246
jgi|Colto1|8864|CT0861_10885T0	358
jgi|Colto1|886|CT0861_08761T0	211
jgi|Colto1|8875|CT0861_11547T0	462
jgi|Colto1|887|CT0861_08752T0	576
jgi|Colto1|8881|CT0861_04269T0	685
jgi|Colto1|8883|CT0861_11543T0	630
jgi|Colto1|8893|CT0861_04279T0	143
jgi|Colto1|8916|CT0861_11124T0	417
jgi|Colto1|8918|CT0861_11125T0	406
jgi|Colto1|8928|CT0861_02520T0	532
jgi|Colto1|8935|CT0861_02550T0	354
jgi|Colto1|8944|CT0861_11135T0	159
jgi|Colto1|8945|CT0861_11129T0	722
jgi|Colto1|8951|CT0861_11131T0	231
jgi|Colto1|8955|CT0861_11127T0	399
jgi|Colto1|8959|CT0861_02538T0	873
jgi|Colto1|8960|CT0861_02536T0	369
jgi|Colto1|8980|CT0861_09464T0	1200
jgi|Colto1|8983|CT0861_09472T0	580
jgi|Colto1|8984|CT0861_09467T0	68
jgi|Colto1|8986|CT0861_01857T0	380
jgi|Colto1|8998|CT0861_01851T0	889
jgi|Colto1|9000|CT0861_01850T0	480
jgi|Colto1|9002|CT0861_10970T0	333
jgi|Colto1|9009|CT0861_10969T0	264
jgi|Colto1|9017|CT0861_06805T0	222
jgi|Colto1|9018|CT0861_06814T0	354
jgi|Colto1|9019|CT0861_12147T0	226
jgi|Colto1|9022|CT0861_06795T0	98
jgi|Colto1|9026|CT0861_06780T0	454
jgi|Colto1|9035|CT0861_06789T0	221
jgi|Colto1|9037|CT0861_06798T0	424
jgi|Colto1|9047|CT0861_12143T0	401
jgi|Colto1|9051|CT0861_06787T0	223
jgi|Colto1|9052|CT0861_06784T0	493
jgi|Colto1|9055|CT0861_06803T0	290
jgi|Colto1|9068|CT0861_11078T0	359
jgi|Colto1|9070|CT0861_06633T0	664
jgi|Colto1|9072|CT0861_06632T0	219
jgi|Colto1|9083|CT0861_06651T0	272
jgi|Colto1|9084|CT0861_06635T0	311
jgi|Colto1|9093|CT0861_12113T0	438
jgi|Colto1|909|CT0861_09221T0	334
jgi|Colto1|9109|CT0861_02786T0	319
jgi|Colto1|910|CT0861_12747T0	227
jgi|Colto1|9125|CT0861_02775T0	671
jgi|Colto1|9127|CT0861_11180T0	225
jgi|Colto1|912|CT0861_12745T0	449
jgi|Colto1|9136|CT0861_02770T0	575
jgi|Colto1|9139|CT0861_02767T0	132
jgi|Colto1|9148|CT0861_02756T0	342
jgi|Colto1|9149|CT0861_11177T0	361
jgi|Colto1|9162|CT0861_02758T0	166
jgi|Colto1|9171|CT0861_02721T0	421
jgi|Colto1|9179|CT0861_02722T0	333
jgi|Colto1|9180|CT0861_02731T0	597
jgi|Colto1|9181|CT0861_02738T0	360
jgi|Colto1|9190|CT0861_02718T0	364
jgi|Colto1|9208|CT0861_02719T0	854
jgi|Colto1|9212|CT0861_02700T0	232
jgi|Colto1|9213|CT0861_02713T0	223
jgi|Colto1|9216|CT0861_11170T0	363
jgi|Colto1|9218|CT0861_11167T0	232
jgi|Colto1|9220|CT0861_11171T0	213
jgi|Colto1|9221|CT0861_02704T0	305
jgi|Colto1|9234|CT0861_02692T0	529
jgi|Colto1|9242|CT0861_11164T0	48
jgi|Colto1|9254|CT0861_10828T0	1220
jgi|Colto1|9255|CT0861_10832T0	810
jgi|Colto1|9273|CT0861_01179T0	399
jgi|Colto1|9274|CT0861_01189T0	448
jgi|Colto1|9277|CT0861_01161T0	218
jgi|Colto1|9283|CT0861_01169T0	1026
jgi|Colto1|9295|CT0861_03267T0	732
jgi|Colto1|9313|CT0861_12914T0	405
jgi|Colto1|9321|CT0861_12913T0	277
jgi|Colto1|9327|CT0861_12912T0	645
jgi|Colto1|9331|CT0861_09858T0	410
jgi|Colto1|9337|CT0861_12910T0	368
jgi|Colto1|9359|CT0861_09823T0	401
jgi|Colto1|9365|CT0861_09813T0	116
jgi|Colto1|9366|CT0861_11013T0	744
jgi|Colto1|9376|CT0861_11381T0	323
jgi|Colto1|9380|CT0861_03585T0	412
jgi|Colto1|9384|CT0861_03582T0	240
jgi|Colto1|9399|CT0861_04422T0	296
jgi|Colto1|9402|CT0861_04453T0	297
jgi|Colto1|9404|CT0861_04448T0	109
jgi|Colto1|9419|CT0861_04423T0	214
jgi|Colto1|9421|CT0861_04424T0	584
jgi|Colto1|9423|CT0861_12031T0	254
jgi|Colto1|9429|CT0861_06202T0	528
jgi|Colto1|9442|CT0861_10415T0	621
jgi|Colto1|9458|CT0861_11916T0	106
jgi|Colto1|9464|CT0861_11299T0	319
jgi|Colto1|9467|CT0861_02087T0	190
jgi|Colto1|9476|CT0861_02103T0	521
jgi|Colto1|9482|CT0861_02102T0	310
jgi|Colto1|9483|CT0861_02096T0	591
jgi|Colto1|9484|CT0861_02091T0	210
jgi|Colto1|948|CT0861_11462T0	244
jgi|Colto1|9490|CT0861_02095T0	84
jgi|Colto1|949|CT0861_11461T0	340
jgi|Colto1|9501|CT0861_02089T0	279
jgi|Colto1|9507|CT0861_06501T0	419
jgi|Colto1|9520|CT0861_12085T0	184
jgi|Colto1|9528|CT0861_06533T0	199
jgi|Colto1|9531|CT0861_12088T0	307
jgi|Colto1|9532|CT0861_06548T0	145
jgi|Colto1|9533|CT0861_12090T0	776
jgi|Colto1|953|CT0861_03908T0	149
jgi|Colto1|9544|CT0861_06539T0	145
jgi|Colto1|9563|CT0861_12095T0	307
jgi|Colto1|9567|CT0861_06524T0	261
jgi|Colto1|956|CT0861_03897T0	167
jgi|Colto1|9603|CT0861_12290T0	571
jgi|Colto1|9605|CT0861_07446T0	480
jgi|Colto1|9609|CT0861_07428T0	335
jgi|Colto1|9613|CT0861_07441T0	391
jgi|Colto1|9622|CT0861_07409T0	197
jgi|Colto1|9630|CT0861_07436T0	346
jgi|Colto1|9632|CT0861_07408T0	519
jgi|Colto1|9661|CT0861_12786T0	194
jgi|Colto1|96|CT0861_08938T0	709
jgi|Colto1|9700|CT0861_01638T0	746
jgi|Colto1|9707|CT0861_01333T0	48
jgi|Colto1|9733|CT0861_06304T0	494
jgi|Colto1|9736|CT0861_12051T0	199
jgi|Colto1|974|CT0861_11467T0	105
jgi|Colto1|9753|CT0861_11415T0	249
jgi|Colto1|9757|CT0861_11414T0	210
jgi|Colto1|9775|CT0861_01439T0	432
jgi|Colto1|9776|CT0861_01449T0	110
jgi|Colto1|9820|CT0861_01394T0	371
